98
3964	2826	3485	5052	1649	3960	8917	4848	4688	265	1231	65	1083	6891	2077	1569	8858	5408	3790	3375	9563	6440	973	3511	1638	3718	4685	8359	4440	9361	4907	9474	7047	8065	4789	4248	3802	652	8376	9369	6061	6657	2134	1372	4547	6724	6441	1094	3226	6170	9036	8554	2705	1975	8013	3981	3891	7956	4052	6173	8180	1049	6851	4728	2564	5773	7702	2566	2113	3374	5963	6228	2032	1457	4384	4194	2625	2015	8978	6107	7981	1837	865	1700	2626	7716	7506	4158	8530	4006	695	8893	3952	5054	9246	4402	3598	3182	
3474	5035	3381	5587	121	6158	5472	4227	8706	8060	4263	6831	869	1568	9312	5835	4948	5232	7650	525	5504	6272	6181	7340	8072	6633	4247	1670	8525	7783	2719	2906	3206	4164	5933	459	734	8991	1445	2157	3569	1164	510	5890	1115	7767	3075	3298	5979	7679	2792	5501	6927	2958	1751	2554	4065	7605	7992	2158	3755	8226	4921	1283	2283	3390	6534	4202	2285	10	127	305	8848	6973	8313	4047	1426	3913	9017	5934	1772	1660	1277	6684	2903	8292	7530	522	6842	6904	8049	594	2791	1651	1420	557	507	8921	
1450	6069	490	4835	8231	8353	2097	7592	2345	7117	101	9537	6049	3293	7637	6888	396	5599	9062	2197	2730	7341	4385	4670	1004	637	3320	5465	6925	2930	8538	8094	7935	955	6226	7294	2124	1641	531	8994	4143	3342	1424	1598	4657	9508	6581	7792	208	5093	8168	1244	8666	6362	2094	3315	9067	7656	6783	8617	489	6531	6204	8763	5593	4954	5336	5861	9054	9420	1117	1909	5259	7255	7969	9296	8284	6574	645	4073	4271	8040	2338	461	3442	5910	3397	9447	1033	4966	2990	1928	9408	6555	8805	3560	8142	5829	
4644	2416	3217	4541	7661	4590	172	7586	6422	112	7336	2515	3063	5514	1239	5399	473	1800	346	6023	1966	7840	5762	1106	410	9096	5980	3028	781	4876	5569	5646	8410	5317	7596	3357	2140	9028	4492	4684	995	8996	5264	5135	1198	5305	8621	1440	8473	9004	2965	1672	2544	1741	5528	5804	6913	1514	2784	2359	7502	6809	740	9428	1389	786	3093	3812	5756	2989	1826	9432	7209	1386	1145	5485	9336	4249	6502	5989	3899	6418	4990	191	7394	1819	862	4900	2142	4816	5436	881	256	4075	826	1941	5612	5165	
1191	6434	1228	7593	7473	2065	3503	225	5073	5053	3720	5940	7807	5987	1981	359	3968	6540	2277	8803	9078	7120	6750	3360	212	3622	8204	3756	1686	8716	9160	4608	3202	1337	7218	7271	2127	693	6165	9060	5049	9488	5378	6174	3477	238	6140	3603	844	6026	3437	3750	3573	257	4412	2350	2491	8283	6172	5498	6066	3461	1013	1481	4537	2881	8514	6317	3107	3868	7061	3955	6688	6800	7032	4759	1863	8797	66	5284	1972	2202	9000	766	6870	4897	2761	528	5379	8389	406	9500	2800	1844	698	2098	432	5868	
589	6732	2063	3739	1931	5136	6659	1174	2212	3973	1172	5945	4166	4604	8962	1807	2741	4893	1935	2103	3695	6522	8721	2939	6916	4853	8427	566	2102	2207	2527	870	7124	1925	6397	1831	6208	9021	3965	2802	61	2271	3623	1179	6719	2731	1360	1739	5735	7528	5407	2553	8499	5084	7091	2720	9199	6219	7397	5920	4213	361	5108	9323	2147	6536	9433	7458	246	8088	4451	5733	6457	3953	1608	1471	7217	8558	8889	1895	3614	618	9437	3949	9201	6874	8649	3209	2109	4596	3189	32	2501	8992	7080	7118	2296	1146	
7663	6255	261	1702	1999	9561	1100	1768	7045	480	3497	313	2442	3957	373	6333	2482	1123	9027	4850	2752	1812	1817	3701	7013	7181	5617	6523	2986	9240	4935	7604	9065	643	9434	7878	4889	2128	2597	7440	7595	6570	8660	5725	6094	8282	9422	87	5306	6402	6628	602	3480	205	1902	100	5254	2607	7453	3408	5037	6896	1628	6133	7078	3452	8875	2711	5721	3547	9166	6712	4581	882	2724	5931	4829	2759	2513	3338	831	7680	771	2070	9464	3871	3053	3155	8515	7903	9106	2195	7195	9263	4615	7088	4123	7570	
8470	2264	4428	5944	4673	4092	5649	4119	9141	7863	1218	9538	7278	2330	736	3945	6376	2223	7168	4509	1215	6525	3450	6381	24	9118	551	935	221	8407	5230	1552	6206	4810	5774	7631	1885	4179	5692	1091	2642	2331	1698	4945	4919	6866	5966	5126	5601	6310	2434	4220	6751	2807	8171	4972	4831	1086	1421	784	8647	1237	8835	8127	2001	3337	2947	3867	7252	5850	7961	9069	6308	7399	4355	4863	9059	4925	6017	333	5208	9053	1262	2603	9222	3460	1227	1216	178	962	7526	8924	3039	2637	1316	8738	1373	7384	
3753	4250	8731	7480	3562	6378	5789	8493	7609	6865	3801	6358	1689	8116	2160	2020	5719	9085	1071	2979	1572	1289	7652	994	2977	2066	8366	3042	4418	5459	2756	689	2708	8161	5404	5636	1446	3269	1835	7583	1339	409	3530	6344	392	761	6260	6309	4786	8746	9566	7337	4595	1678	4475	3775	7391	226	3363	2355	626	6082	951	4480	1512	4653	158	8878	5311	417	1518	1394	5748	8011	8069	7687	7578	542	2950	3607	7370	958	1566	3542	9172	4026	597	7448	6129	4682	9024	5605	2738	3444	8949	2384	4004	5907	
8252	6367	3993	8467	1896	6479	6778	5005	5767	5585	7343	6091	7937	9281	7788	263	6385	4573	1330	536	3	5364	1775	7527	6682	8287	8113	8726	247	7479	8584	3130	8190	8874	185	7438	6426	4896	114	179	850	7580	6690	4752	8873	1267	7804	5307	2111	2369	5475	1766	6247	3840	7334	8750	7498	9536	1079	427	5681	6652	6817	4554	1008	5100	2427	7227	2436	3169	49	1336	3602	5283	3007	9326	6278	3403	1399	8641	6664	5313	5265	67	7598	3836	9531	6322	8735	2846	4575	8026	4613	3060	7640	737	57	6294	
3890	3479	8780	2222	9061	7487	2360	9079	2665	8941	8046	4205	7251	9493	3096	6483	4279	3863	8916	6592	1589	8111	3832	4485	857	382	3097	3907	83	82	4508	959	9155	390	9601	1760	4584	7420	2220	7130	2418	9104	7363	9471	7939	4975	1281	3283	6336	9231	3946	530	2838	1634	5342	9301	5178	6386	5490	3674	1041	4380	5160	8575	9167	442	4757	1759	4792	968	8325	8243	5098	5654	6295	2353	6297	4740	3100	6547	4232	1840	8173	1642	6356	2068	9480	8668	6510	8211	5425	9279	7065	5314	7094	7805	1858	1538	
1295	7610	6790	1652	572	6152	6529	7409	7950	5647	8023	6307	9542	7026	6635	2718	838	5841	3187	8077	3794	6062	8075	5559	4980	6921	5775	7828	7113	7216	3265	8303	1884	8981	2714	1529	1206	4918	6384	1564	627	304	4778	4571	2219	9068	5179	2148	4722	8693	5446	9234	8845	7669	3215	2673	5543	2744	4904	8381	6898	2089	7302	6493	5996	1081	2092	3645	3422	9322	2631	6485	296	6614	161	6015	1983	4117	8664	8430	4777	8301	4196	4574	3897	1002	4014	6824	6193	1327	5875	8768	8719	7907	5434	772	482	7289	
2017	3881	3652	8785	8527	5886	3310	6949	2351	6011	7240	5709	7454	4189	825	743	8159	1058	2225	1349	5637	2649	4195	6109	9533	4081	773	278	7352	3984	4641	8003	7344	2875	8061	9232	99	8886	5298	240	7183	4445	6194	7994	1763	2392	4088	3045	4923	6638	4612	7728	5097	6648	9416	5579	2929	4667	8619	9377	4932	7326	6930	8418	5978	3176	8764	2490	5555	8104	5536	3168	5510	1246	723	9449	1507	6958	2479	7597	9329	5276	7018	9475	3875	1180	2524	1107	1195	8979	356	4885	5864	2429	3740	7775	5161	31	
1204	3578	1338	6326	8820	1767	4267	1325	3080	8203	7658	1859	5424	2978	535	5502	1220	4203	3715	4506	3112	1954	8476	3518	7402	2244	8870	9102	2453	1839	3077	6897	1845	2306	307	3716	9195	9154	220	1024	433	3789	9224	2415	4714	4230	8644	6425	7761	9379	8100	6691	5368	5128	6853	5274	7066	9227	2987	4542	69	757	4149	3599	5668	644	7645	8919	983	3025	8659	3431	7274	2280	5889	4951	5988	7543	187	5655	7601	6588	5293	7823	9120	1419	8936	4146	5287	7244	7063	4439	5634	540	7084	6495	4768	1579	
4744	254	8055	8635	4403	454	6964	6095	7210	8853	4048	4598	5272	5196	2354	7176	953	7174	4306	8388	3292	3434	8816	6320	655	8765	3571	6600	3441	4003	9586	7945	4546	6383	7644	5231	8101	9418	4467	8583	7567	6291	6111	8895	6840	6944	7964	2910	5420	1378	4588	6335	3696	752	1479	3432	6220	8435	1270	7058	6647	4713	4083	8214	1809	8396	4110	2324	7827	2352	6658	496	6742	2081	8206	8930	3625	4148	4700	4570	3502	4501	1423	4113	7655	1784	6607	8912	8158	8365	4772	8477	3057	6564	4567	3420	6914	9276	
7304	7281	1207	8278	6244	7624	8452	8819	991	3928	5038	2692	1138	7382	571	6983	526	5831	8167	6807	2933	7940	7577	7555	8250	1798	2852	3699	2433	6692	3404	4960	8846	9510	2893	8135	6312	2400	40	5727	8842	3232	8179	579	8914	1908	1531	5691	119	9103	6636	7648	4718	9277	6806	8757	6319	8782	7481	203	4338	5532	8320	2408	3152	9370	4001	1861	6266	4931	1848	8215	5627	2270	1217	1744	4669	9468	6166	9182	4819	3084	639	658	6569	6189	8466	6939	6528	3905	7865	795	224	4962	4796	5965	3491	1258	
7445	2178	9272	7923	5096	4300	6355	8255	2572	9593	6065	2425	4140	6681	6487	4280	9452	9399	5686	6892	8569	889	6002	1009	7398	3586	2258	1887	33	2203	4814	8946	6254	2530	4361	9228	7510	8136	1918	1561	7223	8566	8571	1688	3581	7731	6966	4915	4057	2185	9499	443	3887	8317	3163	6858	3400	3725	2533	1658	6074	9001	3566	4044	7574	5370	4638	1901	9520	5799	6468	8700	7158	5354	2823	4245	3210	5095	6122	6945	4448	9081	3151	4771	1581	1715	520	500	900	4681	3901	8340	7353	1054	7715	3033	3783	8528	
9219	5771	2713	9082	3834	6694	5561	1382	110	649	2658	5497	2529	2944	5726	5800	2662	1770	1894	4365	8157	8883	3637	2208	2889	5785	6984	7491	6431	2439	6980	1626	9575	4049	6713	728	4843	6612	6644	2849	1635	5857	8897	314	2651	527	9456	402	986	5067	3121	8751	6167	4159	6622	7766	6789	2040	7175	864	9595	6548	4089	1679	8591	4557	36	5790	1023	7022	7571	7628	1442	8058	2013	6931	8275	7759	5201	9035	4616	5549	4868	5382	8196	3613	4215	3034	9555	596	3054	3004	8585	3465	6798	9325	2992	3540	
2312	3228	1765	5260	1305	1965	6577	8902	8090	2165	5701	8085	5044	1142	6437	6955	909	2717	5082	8153	4743	9584	6190	7868	1114	3655	1973	6277	2375	1401	9072	1104	5234	3389	2737	4242	4322	1789	3856	3401	22	8038	9115	4449	1990	3021	8329	3974	4957	2991	2391	7308	634	8512	7776	7151	4495	7034	2896	8788	7282	5837	6114	5956	5622	7135	9146	8743	6593	338	6850	2179	8031	1693	6022	4950	7021	6163	1633	9413	9282	4720	3612	5412	6177	8232	8620	4977	2273	4021	3325	2340	8463	6201	3898	5697	990	5277	
7933	1640	5140	2861	8925	1293	1279	8280	1247	1521	4452	5678	3900	1392	5609	7166	4583	6601	3862	4562	4984	2598	9411	2022	3190	4499	2575	4344	5206	6838	4031	2591	3793	7905	8259	7603	800	2900	7415	3089	7942	632	2120	249	3326	5713	9386	6180	8918	2709	9461	3051	6130	891	7704	1414	8573	9098	8033	8200	2648	4278	8425	508	9496	8607	7146	27	2274	3670	4431	797	1585	8821	5666	237	8339	6444	8718	2706	8867	893	5392	7846	9057	9086	3873	6832	4999	877	8109	1781	2615	5335	5245	4487	197	1346	
2539	6090	7184	4479	6406	4686	5110	372	2215	2159	3453	4020	4128	1821	5732	9211	7055	1542	9109	4767	5643	5129	7300	1979	4221	8742	7677	1733	7861	8495	6199	8599	7467	8460	3520	3127	9055	5411	4551	6205	2516	2210	1513	4677	6841	5520	8643	2776	106	2129	8526	7730	8354	8997	830	6080	4201	7549	9050	5527	8535	4758	2386	7561	9176	2953	5403	4108	2026	5430	4603	7131	7520	8879	8166	1202	7882	8603	4141	1214	1886	2492	1944	4873	5310	806	3610	8985	3731	9171	3934	8532	5151	364	3939	3377	343	2661	
7298	1303	7269	6040	5233	7068	4987	1168	1411	8906	7856	4929	9230	1201	5752	3924	7546	4823	6978	3492	8244	9574	3372	8415	7977	8416	5333	2401	5214	8458	8998	481	1185	1371	8989	4034	9020	9094	3205	5362	471	741	6083	6042	1448	2466	5458	7083	1212	1544	6164	5703	8051	5948	2728	6585	4691	1028	7307	9578	116	7056	4336	8068	5580	4269	7712	9495	8849	8762	8172	4152	1912	4995	3280	7928	3744	1823	8766	506	9207	4104	7505	2168	5814	2780	2298	965	4631	4223	8267	646	1250	9294	7521	5650	8779	2541	
6538	1891	1365	633	2657	4507	7925	2163	9223	546	8369	7784	6935	8982	5596	1158	4457	3114	5568	3018	2921	5197	452	1782	8225	3864	5476	7011	8322	4841	3290	351	160	3036	2842	2522	1956	8692	3749	5512	4627	4218	9435	4527	3493	9446	2526	5474	608	5908	5468	3615	411	4597	6903	613	4878	1993	7647	5759	3515	1712	8628	1175	3350	7523	6989	6630	6136	4973	6821	6008	2465	8163	6470	2377	8465	1516	1256	5215	3517	3617	3961	8723	1127	3429	4942	6197	8705	8436	7694	7228	8667	3430	1236	6110	9124	5526	
6910	4382	2645	6120	3686	441	5361	8426	5816	4784	996	3764	5556	1869	4291	376	9128	6620	7801	2126	2171	8323	8193	6216	7475	538	9164	7999	1183	7974	5477	7040	449	8592	151	3331	5029	8475	8490	5738	3997	4171	3537	4187	7664	6854	4135	6009	2594	6971	1480	3985	2878	5992	1016	4708	7202	4660	1280	5184	8986	1602	3047	3608	9174	4483	5074	4842	1333	1184	4305	2112	1486	7167	2506	4643	5854	1743	4947	3662	2182	4053	2368	6496	9469	5976	7927	6281	6054	4035	8904	4386	8133	4161	7309	4261	9565	5777	
3972	9365	4751	4755	5375	4512	9528	7314	2049	6207	7836	23	3849	2347	3640	5750	4011	5078	2261	8021	6972	2523	2677	8444	1430	4865	5323	8216	276	3250	6279	2985	6269	8521	3780	5597	4683	1253	9269	7984	1549	4188	8522	9233	9460	4109	6674	9544	6956	4182	9165	9497	8355	4287	6315	5554	5390	6711	5159	7103	1745	444	9075	9295	984	6105	4095	7418	450	3690	2932	4155	1806	2874	124	4399	4908	4530	6395	3919	8857	6428	681	6759	6481	5401	7778	4298	4837	1466	1728	3813	1043	3737	5990	4978	5217	6761	
7086	9093	4680	8439	4928	59	348	7995	335	5060	1970	3821	4698	2009	7623	1556	2154	7354	5590	6274	5145	5183	3305	3885	2630	2899	3735	1213	7906	8798	3646	6744	1310	9169	3213	2422	912	7707	8829	9596	6749	5068	7488	272	1494	7755	1334	6948	5207	5553	2023	4323	2749	7109	4851	888	5079	6419	6595	2238	3880	2668	4488	3203	2463	7371	4122	8045	1692	2180	1623	780	1987	9314	1141	7464	8152	1299	1713	9454	7035	7616	1205	1368	9018	5540	8390	6932	6617	8707	7466	4193	1190	5350	3675	310	2458	588	
4491	8517	3847	6236	9448	6920	2156	578	5680	5792	3161	829	6721	1771	8235	6919	1192	7613	7201	9226	7986	4414	1570	4163	8847	2431	386	2381	6393	4315	2913	6401	4840	7043	4059	6141	4076	9180	5125	3685	2946	5682	6489	3483	638	3841	7238	7076	4388	2367	659	9064	8508	3451	3587	1584	6128	9087	1915	4405	3814	8964	5101	9186	8990	8956	1263	9444	42	4102	1551	1418	5281	4430	9083	1053	3563	4856	2960	7150	2876	3396	9080	5004	7323	3683	3728	4811	4828	2556	7641	4533	9143	3321	8379	8588	2052	3344	
4296	3651	7742	9503	657	6033	7421	5228	7357	5869	5020	7369	6947	5210	3665	4281	8516	9603	3027	764	7727	8498	8044	7899	6238	2115	6464	9005	1814	9249	1530	4967	8637	4410	7253	1444	9040	2320	7312	3536	418	2803	3023	440	7310	9206	2786	2656	9396	906	4656	2481	2715	5447	5209	1959	5895	5077	7705	7101	7738	6404	5443	2793	8980	836	9307	3908	7315	2170	5076	9430	3663	4391	1997	6251	8432	9260	8856	2076	9014	1451	2031	8487	94	7377	4370	8506	6833	2339	4956	3174	1012	3139	7504	8185	5960	3327	
3544	1550	2555	5724	5660	694	5376	5221	9359	4926	7188	791	2096	1240	7020	1135	2281	8201	4036	6116	5598	428	8273	2798	2332	3415	9545	4914	6583	8372	8789	7474	7154	4986	3371	3277	7748	2647	4664	2363	903	7826	4212	2699	1573	4993	1575	7330	8696	1278	6825	8230	8481	3554	1520	2698	8545	4293	1746	8018	2948	5042	9590	5801	2084	9546	2725	6492	7387	2686	7591	9378	8681	3872	4787	2848	9315	6521	5716	3333	7948	8565	5788	4170	6486	5006	9286	2937	6332	1590	7965	7553	8732	2884	8602	8851	7015	5986	
623	5003	3729	5019	7486	4100	3026	1165	5130	1830	3355	2584	5421	2777	5616	7714	4200	1611	2297	7703	8593	2931	8632	748	5882	7675	9217	885	21	63	6839	3471	8347	4630	2117	8781	8472	2641	5849	3229	4066	7734	5024	3079	5971	6200	2941	8176	7366	9355	1757	6656	6551	6554	8898	4674	6013	4086	5819	1622	9558	684	9151	5142	6104	3138	9173	7081	6258	7829	5630	4607	2291	3676	5973	6520	8501	8459	467	6967	4330	3523	5589	324	8148	9470	4679	4694	4502	8503	1322	1612	474	26	4437	6677	9034	9257	
714	2612	8885	2152	9317	9530	5825	9030	5167	1122	2565	7116	832	7277	5045	8863	7051	7842	6969	2199	2653	5473	9412	7822	8380	5602	8227	5441	8370	317	4150	5099	8387	4602	2902	4731	3481	3618	4696	8968	9221	3903	7690	6610	9504	3634	8265	5642	3091	9262	7666	9175	171	8752	6430	8248	3719	3005	7267	9514	8546	7599	3668	8808	6012	7447	4882	2640	8728	8419	5372	712	3950	3629	7275	7173	8187	4134	1415	8107	2099	4432	1166	2644	3778	5531	5873	3270	3693	3936	2757	8155	6834	2667	2499	5723	5170	5898	
8337	5913	971	944	4658	3328	1769	7789	595	6014	3264	7261	1630	7837	9149	9459	5893	3218	1075	6584	6420	9583	3177	3346	6654	7222	6034	7682	154	4311	4469	7594	7276	4497	1860	7427	2770	1913	6992	2061	6215	6553	7435	1639	4147	7709	2922	2421	1923	3702	2691	9306	5739	2108	8478	7611	4175	6186	9070	4289	3534	2671	1051	9191	1601	167	5765	3917	8115	4464	1548	2406	368	3438	5085	3584	2687	1509	2226	4565	8677	1311	713	5063	7719	71	2370	8421	1788	1811	2236	920	485	5106	1710	7970	9526	5330	
1251	5486	4045	6643	9506	2585	6243	7441	6780	9179	8745	8786	2970	4774	5315	9517	9047	4477	1484	9440	5694	1377	1407	4605	4629	6301	3839	5884	7208	6571	6455	6250	9181	5947	4494	5419	5722	3830	3118	7859	5112	4663	7802	1949	7787	874	7849	3224	8326	8955	5534	8271	2595	4723	6737	4211	4126	6452	5631	9117	555	7038	1181	6446	816	8691	3850	6738	2560	1132	341	1017	7106	820	4622	4702	5753	6687	7813	5970	6016	7582	2589	6169	250	277	4476	569	9348	2766	7351	624	4082	7499	8776	5158	6716	4671	
5241	4259	7046	3757	5356	6773	1187	7425	2844	8240	7824	6596	749	915	7894	4659	6259	9208	8896	6338	8673	6878	947	8629	4985	3287	7288	3658	5548	937	5754	6276	4303	4529	6292	5862	4859	6318	8455	1868	1261	8711	7602	318	6708	7407	8910	5607	9415	7934	7373	7372	8000	6363	2569	4005	1084	4352	2229	8963	5710	6950	8618	157	7737	1099	9052	7493	2596	4114	1536	207	6380	7258	3659	70	5056	6619	7881	6816	8587	7774	7408	8568	9076	3672	2582	9483	8151	8710	5780	4353	6756	2599	3999	1066	4022	7564	
818	5942	8810	4844	2753	2767	7193	5180	4793	879	5661	591	8447	5689	5610	8260	716	2934	3564	7073	554	5009	8446	5761	6424	4409	7884	9598	1352	6192	9210	6923	6576	7886	9330	1680	9095	2379	1255	8792	9308	8073	2789	1500	3846	952	9002	6088	918	4544	4183	8081	8973	2419	6715	4888	2811	2703	9342	6299	4286	2817	2380	5304	4961	8246	6346	6056	970	3069	6151	4504	4394	8715	5628	6000	8790	5481	9293	2259	1646	5296	163	8428	3239	6599	1893	4922	5847	747	6864	3017	7254	143	6282	9268	2080	8247	
1113	9111	4640	369	4927	3941	182	8314	8336	1102	4695	1684	6271	4518	2611	2037	2783	2961	4069	7122	7115	8010	3529	4880	6482	7125	3910	3726	2606	2504	6466	9462	558	7698	9037	9192	3824	6977	8256	3916	5324	7062	7736	8139	5131	4875	9204	9380	1369	9133	4543	7224	7386	1077	1777	8083	8908	5488	586	1223	3473	809	8827	8130	3804	2891	6403	3568	7971	3496	5303	2004	7012	8837	3825	6650	8335	5090	5667	7249	7429	4838	5932	4313	5894	7233	4260	5592	4739	2356	1524	6731	8729	3879	5675	1092	8484	2319	
4591	5075	1412	4797	4561	9513	4693	1539	4372	8589	8434	4436	8184	5823	7929	4310	7316	6370	3760	6852	3044	5380	675	72	4753	3065	5566	4830	1156	2420	1933	925	3666	7516	1301	8448	7417	4750	1485	7003	4111	4172	6736	5533	3061	1139	4614	610	6261	6514	914	8642	4577	4131	2850	2057	9548	1149	2382	2547	5154	4560	8958	1154	9300	7226	7691	3153	8351	792	6037	2100	5092	8933	8855	9274	1716	9245	6846	8703	1705	4359	9242	3334	4377	2043	5509	1182	460	2545	3994	8993	9442	8350	2608	8043	9580	3990	
4946	80	4237	8191	2464	4858	950	7932	8294	583	8457	6943	4726	1659	6494	8341	7148	6689	3387	4486	8604	1942	2831	2518	255	7121	5874	910	7087	688	25	353	7461	8288	5124	7626	5918	3136	9196	9525	5673	1010	3787	3303	6225	7634	3829	1473	5803	5659	3888	6350	3577	926	7338	397	544	2214	4455	564	8363	6951	5535	2139	2155	6710	5427	8739	2036	3703	5389	6519	6637	4646	5439	7733	1825	5083	3199	5294	9162	3797	6168	6059	3711	7350	9313	329	851	8598	3820	4292	1062	8574	7422	1150	5467	8441	
6233	6819	320	8520	6055	9492	2620	8319	5194	93	6187	1072	4539	64	702	8025	7845	8972	3072	5290	9441	1620	6924	1560	9371	7362	7559	2836	1196	3870	7552	2740	4433	814	5416	7396	9436	4748	5914	3458	8920	763	8144	8671	7446	8609	3147	2162	6915	5707	6646	234	6450	5058	8451	4917	7221	7629	585	725	2681	6558	2276	513	9507	731	8300	6962	9256	4804	6562	3469	7508	5118	6541	3204	6909	5428	2314	6568	2860	7257	6298	2495	1193	6449	8202	9291	6975	8871	3405	4719	9032	5951	1313	2574	4769	2747	
5855	98	4762	7692	5821	241	165	7	4813	5964	790	6389	3792	380	8093	345	2424	3066	6303	8960	1161	270	2247	7030	7697	3103	8017	4833	7072	8331	9577	4689	3730	7142	6987	5760	2898	4836	5787	7112	5114	2914	6162	3859	5322	5062	4749	3129	1934	9116	8817	570	1307	5879	8217	6223	3195	9161	194	6820	8429	6159	5896	8510	7186	6747	7412	9417	1565	7490	2409	8657	8518	4489	606	9374	5648	8740	4892	3762	5608	9458	5946	1343	7388	835	8909	4325	7808	5043	1614	5922	5926	4637	8580	4420	5901	8984	
6086	1186	6678	3638	7785	7321	9275	5846	2871	4834	3466	6907	3709	9309	199	4734	9505	1779	6038	4763	5250	5471	1050	8112	5632	5021	4969	3635	5464	37	5644	4023	5000	8942	1984	3295	7100	4442	6273	5157	9340	8042	6357	1938	8310	1391	4272	6911	798	4180	1435	275	5266	5519	1176	5860	6754	7960	9364	8145	2955	4936	7841	1487	9190	6451	3513	3164	2973	3162	9202	2174	7651	309	7533	6602	4169	5071	7848	4285	1354	943	3698	4869	9270	5899	5614	1963	6435	5574	8295	8164	5198	6705	3708	2980	7468	8787	
4415	8160	9339	5911	1332	9015	271	4765	2216	5494	8823	4078	6175	8594	9216	2246	8884	8174	4974	9038	6098	5699	8245	6701	3225	6933	8004	5793	6263	8098	6982	5812	5994	8192	9557	7916	4328	2278	6828	6480	7993	4712	4939	5111	6695	5542	8795	3987	8181	7004	6703	7795	4434	4474	188	1194	4246	5431	4730	3102	9481	5253	425	4136	1822	7031	2502	1148	1880	2907	2056	6506	3795	2364	4244	4566	8748	4611	5150	9390	4058	8813	3541	8138	3851	5010	9073	7301	5537	9521	9347	5302	1964	6044	9360	5102	8951	6390	
8777	5268	5205	2122	4389	8312	6702	9421	8020	6700	6546	7178	1501	1731	7989	3370	3628	6064	5998	1805	1922	1643	8036	5388	6415	301	1714	5452	6371	5557	5741	6616	5657	4916	8977	9343	8952	8576	8966	9529	8850	6618	20	2926	3959	6237	8411	8903	5482	4408	2187	7900	3172	2834	8727	357	803	4400	457	7997	3433	601	8220	1875	7638	2736	5417	4459	401	5387	7335	8251	4268	7313	4371	5155	5146	7423	8675	6905	8205	8948	7295	9187	5544	4174	5164	2918	183	2196	9331	8454	8496	5928	3259	7888	5132	8304	
3029	6039	501	7190	6361	3524	9494	5656	2399	4821	6868	4421	6119	8959	2808	7614	9003	8296	6679	7327	7339	4316	9334	5189	7820	1315	7008	7535	6968	7128	3818	6153	9145	1080	5594	3641	6019	2617	7139	6572	2414	5193	8500	1740	8861	6527	4716	2224	9163	1574	8258	9356	8102	7649	5791	7098	321	2480	7410	5242	6796	3895	5624	5487	1003	3653	969	2672	7800	9487	7910	3852	4251	9178	7355	8063	1717	2517	8348	2221	9042	2476	5032	6146	8947	7478	8720	4360	8199	7104	7862	6469	4450	1233	1235	9235	1140	6810	
4701	6881	2003	6372	5885	5255	2385	4901	9108	5600	4368	7991	5708	2383	1991	4738	5744	8504	2771	2190	8092	9524	1903	7161	3081	3421	6290	8364	4342	4262	4214	5248	5832	1469	8486	5252	6416	6050	7111	4639	3673	6028	7541	7213	8195	7625	8834	4754	4085	4411	7242	839	8804	8708	1129	5012	9547	6126	7411	6549	4790	4127	9401	6776	35	9008	1906	1650	4079	6340	5256	5669	7157	8281	8309	5924	47	2573	858	654	2035	6668	3050	6539	3572	6093	5813	5515	8697	9113	8086	4782	8615	8182	7618	9357	4417	8082	
7547	6774	4256	3078	7482	9119	1243	6058	4552	7757	4747	4852	5842	6765	1136	5409	30	2568	2048	4043	4849	4988	3306	4745	6565	5414	5704	5348	7902	1160	5357	5730	3384	6202	9214	4528	6739	6766	6544	7197	7256	6453	6265	5432	6561	5706	4559	4727	700	2847	8872	4423	8695	9602	921	8509	7495	4366	5712	3260	2883	4606	5320	793	4621	3167	3929	8097	598	3449	9090	8057	8549	4012	6072	8485	1864	9220	3747	5280	4924	8338	7818	5619	1992	4030	1452	7536	3874	6365	8999	7413	3489	5200	7192	3733	6718	3463	
4374	6484	7615	7706	5269	5144	1112	6734	6524	7237	2542	1221	4264	7803	6089	2833	7921	6032	6101	2460	7512	4478	2729	5768	164	8189	60	3105	5769	7821	8807	8926	9478	9147	325	7914	4046	8039	3991	6490	2638	8105	6655	5953	7364	6889	2774	8433	245	5840	5764	6515	7951	8076	8332	222	4379	8406	8334	5906	8931	4422	1824	4238	328	8974	1321	8662	327	5794	7220	4490	4460	9543	3255	7433	204	6591	1265	1801	8634	7229	8843	9338	4905	6329	6427	690	5985	4018	4953	8550	6775	3436	4224	1317	5929	5506	
7442	7389	7729	7170	6929	4258	2762	8826	4773	6001	9267	2911	4535	6073	4500	7763	7405	6328	9251	4665	9007	8402	671	4884	8361	9516	4800	8682	5954	1691	4965	5817	3975	322	5104	8611	4252	2773	5925	9150	6045	8005	5810	8052	1101	5916	7234	4156	8398	8616	5961	7437	2054	6811	7635	6504	1134	9031	2374	1597	7048	9299	7155	3682	8414	6373	7891	6893	1687	5061	497	6608	6447	3930	2018	2827	1558	9429	4364	9567	7194	6758	6651	3144	8367	9013	2614	5017	4098	5195	7806	8149	7962	3119	8236	5883	1070	6746	
